date,return
1995-05-03,0.013938424242424
1995-05-04,-0.000596772836125
1995-05-05,-0.001196172248804
1995-05-08,0.007185628742515
1995-05-09,-0.000892309155767
1995-05-10,0.001190122599385
1995-05-11,0.002674155310829
1995-05-12,0.000593717219886
1995-05-15,0.004739336492891
1995-05-16,0.000588679245283
1995-05-17,-0.003829858649248
1995-05-18,-0.01449224993866
1995-05-19,0.000599279711885
1995-05-22,0.011097291995002
1995-05-23,0.009196591139786
1995-05-24,-0.000586949405714
1995-05-25,0.000880922352941
1995-05-26,-0.011459063102228
1995-05-30,-0.000298711058264
1995-05-31,0.02081571134333
1995-06-01,-0.002621111718404
1995-06-02,0.000874747663551
1995-06-05,0.00612923659545
1995-06-06,-0.001741067285383
1995-06-07,-0.005228592891196
1995-06-08,-0.002336448598131
1995-06-09,-0.005854800936768
1995-06-12,0.005593385159011
1995-06-13,0.010835993178996
1995-06-14,-0.000869561993048
1995-06-15,0.004349589885791
1995-06-16,0.002954457274827
1995-06-19,0.011291693148065
1995-06-20,-0.002576088305606
1995-06-21,-0.000574971297359
1995-06-22,0.01321172954553
1995-06-23,-0.001984616780045
1995-06-26,-0.011929325934074
1995-06-27,-0.002010677142838
1995-06-28,0.005183410138249
1995-06-29,-0.001718282377795
1995-06-30,-0.000574971297359
1995-07-03,0.003733012046421
1995-07-05,0.003720996308705
1995-07-06,0.012827329532497
1995-07-07,0.004503238891527
1995-07-10,0.000559502652514
1995-07-11,-0.004760111776305
1995-07-12,0.012380427579451
1995-07-13,-0.002223459453883
1995-07-14,-0.000836118851137
1995-07-17,0.005575697552326
1995-07-18,-0.008593062876811
1995-07-19,-0.010906523489933
1995-07-20,0.003675016779878
1995-07-21,-0.001126761579053
1995-07-24,0.007333114344604
1995-07-25,0.007557428891377
1995-07-26,-0.000832214517336
1995-07-27,0.008341713014461
1995-07-28,-0.006343542277809
1995-07-31,-0.002497459935511
1995-08-01,-0.0016685601946
1995-08-02,-0.002229654403567
1995-08-03,-0.000280688268156
1995-08-04,0.001117632141985
1995-08-07,0.002232768869715
1995-08-08,0
1995-08-09,-0.000278010958576
1995-08-10,-0.002228414242598
1995-08-11,-0.005583477908188
1995-08-14,0.008983725083638
1995-08-15,-0.0019481553239
1995-08-16,0.002788723045539
1995-08-17,-0.001668929353325
1995-08-18,0.001113897359509
1995-08-21,-0.002780772607977
1995-08-22,0.001953063145019
1995-08-23,-0.0036205077951
1995-08-24,0.001117632141985
1995-08-25,0.005581922174287
1995-08-28,-0.003607647390396
1995-08-29,0.00250650251276
1995-08-30,0.00222284268183
